t,phase,relative_distance,rel_x,rel_y,rel_z,rel_vx,rel_vy,rel_vz,carrier_x,carrier_y,carrier_z,mini_x,mini_y,mini_z,carrier_sp_x,carrier_sp_y,carrier_sp_z,mini_target_x,mini_target_y,mini_target_z,measured_rel_x,measured_rel_y,measured_rel_z,measured_rel_distance,measured_rel_vx,measured_rel_vy,measured_rel_vz,measured_rel_speed
40.422,DOCKING,1.790072,1.347226,-0.974737,0.662742,-0.474623,0.565537,-0.198407,34.639303,43.554222,29.339195,36.246156,42.459027,30.000000,35.311201,42.847707,29.479828,0.000000,0.000000,0.000000,1.606853,-1.095194,0.660805,2.053799,-0.624226,0.709391,-0.038736,0.945724
40.481,DOCKING,1.746879,1.315120,-0.940948,0.660805,-0.642124,0.675774,-0.038736,34.371676,43.680626,29.349131,35.661804,42.765832,30.000000,35.064163,42.975418,29.494522,0.000000,0.000000,0.000000,1.290127,-0.914794,0.650868,1.710236,-0.499849,0.523086,-0.198736,0.750309
40.520,DOCKING,1.710236,1.290127,-0.914794,0.650868,-0.499849,0.523086,-0.198736,34.109983,43.799030,29.352097,35.368307,42.916695,30.000000,34.807374,43.105045,29.503691,0.000000,0.000000,0.000000,1.258324,-0.882334,0.647903,1.667835,-0.636060,0.649186,-0.059301,0.910787
40.580,DOCKING,1.667835,1.258324,-0.882334,0.647903,-0.636060,0.649186,-0.059301,33.840608,43.922606,29.363062,35.073942,43.065857,30.000000,34.556828,43.231396,29.517654,0.000000,0.000000,0.000000,1.233334,-0.856749,0.636938,1.631203,-0.499810,0.511700,-0.219301,0.748158
40.640,DOCKING,1.588419,1.200307,-0.824873,0.633973,-0.660531,0.637525,-0.059301,33.578410,44.038182,29.366027,34.778717,43.213309,30.000000,34.044883,43.483453,29.540484,0.000000,0.000000,0.000000,1.200307,-0.824873,0.633973,1.588419,-0.660531,0.637525,-0.059301,0.919922
40.680,DOCKING,1.588419,1.200307,-0.824873,0.633973,-0.660531,0.637525,-0.059301,33.308212,44.159814,29.376992,34.482795,43.358969,30.000000,34.044883,43.483453,29.540484,0.000000,0.000000,0.000000,1.174584,-0.800845,0.623008,1.552140,-0.514472,0.480555,-0.219301,0.737365
40.720,DOCKING,1.552140,1.174584,-0.800845,0.623008,-0.514472,0.480555,-0.219301,33.044569,44.273447,29.380432,34.482795,43.358969,30.000000,33.783493,43.608674,29.549127,0.000000,0.000000,0.000000,1.438226,-0.914477,0.619568,1.813457,-0.645594,0.640555,-0.068811,0.912051
40.781,DOCKING,1.510343,1.141662,-0.770636,0.619568,-0.658430,0.604179,-0.068811,32.772927,44.391495,29.391873,34.186232,43.502810,30.000000,33.528230,43.730739,29.562636,0.000000,0.000000,0.000000,1.413304,-0.888685,0.608127,1.776797,-0.498430,0.515848,-0.228811,0.752918
40.820,DOCKING,1.474244,1.116234,-0.746726,0.608127,-0.508571,0.478203,-0.228811,32.509285,44.501544,29.395443,33.889161,43.644769,30.000000,33.265450,43.853790,29.571044,0.000000,0.000000,0.000000,1.379876,-0.856775,0.604557,1.733092,-0.668571,0.638203,-0.071398,0.927032
40.880,DOCKING,1.431978,1.082317,-0.716702,0.604557,-0.678329,0.600480,-0.071398,32.237643,44.617874,29.407013,33.293739,43.922947,30.000000,33.009182,43.973340,29.584655,0.000000,0.000000,0.000000,1.056097,-0.694928,0.592987,1.396388,-0.524413,0.435485,-0.231398,0.719862
40.920,DOCKING,1.396388,1.056097,-0.694928,0.592987,-0.524413,0.435485,-0.231398,31.973016,44.726205,29.411046,32.995545,44.059105,30.000000,32.744554,44.093364,29.592850,0.000000,0.000000,0.000000,1.022529,-0.667100,0.588953,1.355527,-0.671351,0.556567,-0.080675,0.875778
40.981,DOCKING,1.355527,1.022529,-0.667100,0.588953,-0.671351,0.556567,-0.080675,31.700390,44.837920,29.423080,32.995545,44.059105,30.000000,32.485455,44.210639,29.605782,0.000000,0.000000,0.000000,1.295156,-0.778814,0.576920,1.617657,-0.511351,0.488889,-0.240675,0.747273
41.021,DOCKING,1.319917,0.996852,-0.644694,0.576920,-0.513548,0.448104,-0.240675,31.435763,44.942197,29.427114,32.697242,44.193225,30.000000,32.220146,44.328478,29.613832,0.000000,0.000000,0.000000,1.261478,-0.748972,0.572886,1.574955,-0.673548,0.596851,-0.080675,0.903552
41.080,DOCKING,1.278891,0.963826,-0.615145,0.572886,-0.660522,0.590994,-0.080675,31.164929,45.054474,29.439148,32.102874,44.460457,30.000000,31.963341,44.450561,29.626827,0.000000,0.000000,0.000000,0.937945,-0.594016,0.560852,1.243845,-0.517616,0.422564,-0.240675,0.710219
41.120,DOCKING,1.243845,0.937945,-0.594016,0.560852,-0.517616,0.422564,-0.240675,30.902095,45.159999,29.443585,32.102874,44.460457,30.000000,31.700172,44.573215,29.634706,0.000000,0.000000,0.000000,1.200779,-0.699541,0.556415,1.496939,-0.677616,0.557611,-0.088737,0.882025
41.181,DOCKING,1.203890,0.904889,-0.566507,0.556415,-0.661118,0.550194,-0.088737,30.633431,45.273523,29.456021,31.806984,44.593492,30.000000,31.442616,44.694621,29.647187,0.000000,0.000000,0.000000,1.173553,-0.680032,0.543979,1.461363,-0.544528,0.390194,-0.248737,0.714585
41.220,DOCKING,1.169607,0.878805,-0.547511,0.543979,-0.521669,0.379916,-0.248737,30.372767,45.379048,29.460458,31.218466,44.858094,30.000000,31.179331,44.816316,29.654680,0.000000,0.000000,0.000000,0.845699,-0.520954,0.539542,1.130356,-0.662126,0.531129,-0.088737,0.853454
41.281,DOCKING,1.130356,0.845699,-0.520954,0.539542,-0.662126,0.531129,-0.088737,30.106303,45.492573,29.472895,30.926073,44.989556,30.000000,30.921845,44.937147,29.666939,0.000000,0.000000,0.000000,0.819770,-0.503017,0.527105,1.096763,-0.518577,0.358748,-0.248737,0.677858
41.321,DOCKING,1.096763,0.819770,-0.503017,0.527105,-0.518577,0.358748,-0.248737,29.847838,45.598098,29.477458,30.926073,44.989556,30.000000,30.659140,45.058088,29.674229,0.000000,0.000000,0.000000,1.078235,-0.608542,0.522542,1.343862,-0.678577,0.518748,-0.091248,0.859006
41.380,DOCKING,1.058541,0.786994,-0.477598,0.522542,-0.655531,0.508387,-0.091248,29.584132,45.711623,29.490020,30.634832,45.120500,30.000000,30.401876,45.178291,29.686118,0.000000,0.000000,0.000000,1.050700,-0.591123,0.509980,1.308998,-0.550696,0.348387,-0.251248,0.698402
41.421,DOCKING,1.025536,0.761062,-0.460899,0.509980,-0.518629,0.333969,-0.251248,29.328426,45.817147,29.494635,30.345194,45.250723,30.000000,30.138868,45.298803,29.693199,0.000000,0.000000,0.000000,1.016768,-0.566424,0.505365,1.268877,-0.678629,0.493969,-0.092300,0.844430
41.481,DOCKING,0.988346,0.728453,-0.436795,0.505365,-0.652190,0.482082,-0.092300,29.065256,45.930672,29.507250,29.770383,45.509163,30.000000,29.874323,45.421683,29.704756,0.000000,0.000000,0.000000,0.705127,-0.421509,0.492750,0.957955,-0.466509,0.305714,-0.252300,0.612165
41.520,DOCKING,0.957955,0.705127,-0.421509,0.492750,-0.466509,0.305714,-0.252300,28.810086,46.036797,29.511875,29.485305,45.637336,30.000000,29.607252,45.543832,29.710937,0.000000,0.000000,0.000000,0.675219,-0.399461,0.488125,0.923988,-0.598175,0.440977,-0.092508,0.748887
41.581,DOCKING,0.923988,0.675219,-0.399461,0.488125,-0.598175,0.440977,-0.092508,28.549840,46.150922,29.524501,29.485305,45.637336,30.000000,29.342890,45.666184,29.721402,0.000000,0.000000,0.000000,0.935465,-0.513585,0.475499,1.168317,-0.496648,0.280977,-0.252508,0.623994
41.621,DOCKING,0.894880,0.652305,-0.386275,0.475499,-0.458262,0.263718,-0.252508,28.297593,46.257046,29.529126,28.920475,45.891288,30.000000,29.077057,45.787004,29.727171,0.000000,0.000000,0.000000,0.622882,-0.365759,0.470874,0.862255,-0.588472,0.410324,-0.092508,0.723342
41.681,DOCKING,0.862255,0.622882,-0.365759,0.470874,-0.588472,0.410324,-0.092508,28.037668,46.371171,29.541751,28.640866,46.017002,30.000000,28.814062,45.908171,29.737229,0.000000,0.000000,0.000000,0.603199,-0.354169,0.458248,0.836227,-0.393664,0.231792,-0.252508,0.521976
41.721,DOCKING,0.836227,0.603199,-0.354169,0.458248,-0.393664,0.231792,-0.252508,27.785742,46.477296,29.546377,28.640866,46.017002,30.000000,28.549283,46.028397,29.741938,0.000000,0.000000,0.000000,0.855124,-0.460294,0.453623,1.071859,-0.553664,0.391792,-0.092508,0.684545
41.780,DOCKING,0.806901,0.576998,-0.335246,0.453623,-0.524019,0.378464,-0.092508,27.529879,46.591420,29.559002,28.086698,46.266160,30.000000,28.287136,46.149038,29.750878,0.000000,0.000000,0.000000,0.556819,-0.325260,0.440998,0.781230,-0.403576,0.199711,-0.252508,0.516254
41.840,DOCKING,0.753122,0.530968,-0.307969,0.436372,-0.517019,0.345818,-0.092508,27.281234,46.697545,29.563628,27.812202,46.389576,30.000000,27.764216,46.386836,29.764088,0.000000,0.000000,0.000000,0.530968,-0.307969,0.436372,0.753122,-0.517019,0.345818,-0.092508,0.628853
41.881,DOCKING,0.753122,0.530968,-0.307969,0.436372,-0.517019,0.345818,-0.092508,27.025880,46.811670,29.576253,27.539863,46.512021,30.000000,27.764216,46.386836,29.764088,0.000000,0.000000,0.000000,0.513984,-0.299649,0.423747,0.730431,-0.339681,0.166415,-0.252508,0.454794
41.920,DOCKING,0.730431,0.513984,-0.299649,0.423747,-0.339681,0.166415,-0.252508,26.778525,46.917795,29.580878,27.268982,46.633812,30.000000,27.503013,46.504650,29.767665,0.000000,0.000000,0.000000,0.490457,-0.283983,0.419121,0.704881,-0.470544,0.313315,-0.092508,0.572831
41.981,DOCKING,0.704881,0.490457,-0.283983,0.419121,-0.470544,0.313315,-0.092508,26.526336,47.030660,29.593365,27.268982,46.633812,30.000000,27.244290,46.622908,29.775389,0.000000,0.000000,0.000000,0.742646,-0.396848,0.406635,0.935074,-0.373849,0.178501,-0.249739,0.483730
42.021,DOCKING,0.682722,0.473892,-0.276014,0.406635,-0.331291,0.159366,-0.249739,26.282147,47.135525,29.597852,27.000228,46.754646,30.000000,26.985559,46.739536,29.778860,0.000000,0.000000,0.000000,0.718081,-0.380880,0.402148,0.906881,-0.491291,0.319366,-0.089739,0.592803
42.080,DOCKING,0.658008,0.450855,-0.260733,0.402148,-0.460736,0.305628,-0.089739,26.031020,47.248391,29.609977,26.468008,46.993936,30.000000,26.729402,46.856545,29.786418,0.000000,0.000000,0.000000,0.436988,-0.254455,0.390023,0.638611,-0.277349,0.125556,-0.242491,0.389216
42.120,DOCKING,0.638611,0.436988,-0.254455,0.390023,-0.277349,0.125556,-0.242491,25.787894,47.353256,29.614102,26.204396,47.112458,30.000000,26.472595,46.972117,29.789023,0.000000,0.000000,0.000000,0.416502,-0.240799,0.385898,0.616746,-0.409711,0.273130,-0.082491,0.499267
42.181,DOCKING,0.616746,0.416502,-0.240799,0.385898,-0.409711,0.273130,-0.082491,25.540514,47.464623,29.626009,26.204396,47.112458,30.000000,26.218165,47.088142,29.795736,0.000000,0.000000,0.000000,0.663882,-0.352165,0.373991,0.839422,-0.324643,0.143114,-0.238148,0.427304
42.220,DOCKING,0.597347,0.402391,-0.234597,0.373991,-0.282229,0.124045,-0.238148,25.301134,47.567989,29.629916,25.682881,47.346935,30.000000,25.964106,47.202409,29.798452,0.000000,0.000000,0.000000,0.381746,-0.221054,0.370084,0.575810,-0.412890,0.270854,-0.078148,0.499947
42.281,DOCKING,0.575810,0.381746,-0.221054,0.370084,-0.412890,0.270854,-0.078148,25.054203,47.679355,29.641505,25.682881,47.346935,30.000000,25.712564,47.317046,29.805227,0.000000,0.000000,0.000000,0.628678,-0.332420,0.358495,0.796403,-0.261865,0.110854,-0.231765,0.366847
42.320,DOCKING,0.559425,0.370888,-0.216516,0.358495,-0.217165,0.090757,-0.231765,24.815272,47.782721,29.645093,25.168546,47.578183,30.000000,25.460570,47.430296,29.806923,0.000000,0.000000,0.000000,0.353274,-0.204538,0.354907,0.540923,-0.352276,0.239566,-0.071765,0.432019
42.381,DOCKING,0.540923,0.353274,-0.204538,0.354907,-0.352276,0.239566,-0.071765,24.572894,47.892501,29.656343,25.168546,47.578183,30.000000,25.210889,47.543993,29.812737,0.000000,0.000000,0.000000,0.595652,-0.314317,0.343657,0.756106,-0.283340,0.111299,-0.225007,0.378547
42.420,DOCKING,0.523877,0.341158,-0.199895,0.343657,-0.242326,0.092858,-0.225007,24.337612,47.994280,29.659594,24.914052,47.692606,30.000000,24.961772,47.655798,29.814841,0.000000,0.000000,0.000000,0.576440,-0.301674,0.340406,0.734280,-0.384244,0.252858,-0.065007,0.464550
42.481,DOCKING,0.505661,0.323302,-0.187862,0.340406,-0.357124,0.240665,-0.065007,24.095681,48.104060,29.670638,24.409019,47.919673,30.000000,24.714999,47.768151,29.820786,0.000000,0.000000,0.000000,0.313338,-0.184387,0.329362,0.490570,-0.199277,0.069487,-0.220893,0.305505
42.520,DOCKING,0.490570,0.313338,-0.184387,0.329362,-0.199277,0.069487,-0.220893,23.861750,48.205839,29.673683,24.409019,47.919673,30.000000,24.467279,47.879250,29.822200,0.000000,0.000000,0.000000,0.547269,-0.286167,0.326317,0.698483,-0.359277,0.229487,-0.060893,0.430642
42.580,DOCKING,0.473615,0.296289,-0.173324,0.326317,-0.340989,0.221265,-0.060893,23.620400,48.315094,29.684322,23.908250,48.144822,30.000000,24.221826,47.990790,29.827833,0.000000,0.000000,0.000000,0.287850,-0.170272,0.315678,0.459895,-0.168773,0.061038,-0.212774,0.278357
42.620,DOCKING,0.459895,0.287850,-0.170272,0.315678,-0.168773,0.061038,-0.212774,23.387050,48.416349,29.686960,23.659297,48.256753,30.000000,23.724412,48.215481,29.829288,0.000000,0.000000,0.000000,0.272247,-0.159596,0.313040,0.444503,-0.312058,0.213523,-0.052774,0.381782
42.680,DOCKING,0.444503,0.272247,-0.159596,0.313040,-0.312058,0.213523,-0.052774,23.146904,48.525604,29.696966,23.411460,48.368183,30.000000,23.724412,48.215481,29.829288,0.000000,0.000000,0.000000,0.264555,-0.157421,0.303034,0.431973,-0.153832,0.043489,-0.200117,0.256130
42.720,DOCKING,0.431973,0.264555,-0.157421,0.303034,-0.153832,0.043489,-0.200117,22.914759,48.626859,29.698972,23.164391,48.479267,30.000000,23.474482,48.327474,29.826618,0.000000,0.000000,0.000000,0.249632,-0.147592,0.301028,0.417992,-0.298462,0.196579,-0.040117,0.359628
42.780,DOCKING,0.417992,0.249632,-0.147592,0.301028,-0.298462,0.196579,-0.040117,22.674614,48.735922,29.708266,22.918373,48.589879,30.000000,23.223599,48.441331,29.825973,0.000000,0.000000,0.000000,0.243759,-0.146044,0.291734,0.407255,-0.117461,0.030977,-0.185873,0.222048
42.821,DOCKING,0.407255,0.243759,-0.146044,0.291734,-0.117461,0.030977,-0.185873,22.442468,48.836985,29.709559,22.673005,48.700198,30.000000,22.975995,48.552334,29.823528,0.000000,0.000000,0.000000,0.230537,-0.136787,0.290441,0.395239,-0.264448,0.185126,-0.025873,0.323842
42.882,DOCKING,0.395239,0.230537,-0.136787,0.290441,-0.264448,0.185126,-0.025873,22.203680,48.945989,29.718395,22.428573,48.810096,30.000000,22.727303,48.665251,29.823095,0.000000,0.000000,0.000000,0.224894,-0.135893,0.281605,0.385156,-0.112862,0.017885,-0.176717,0.210444
42.920,DOCKING,0.385156,0.224894,-0.135893,0.281605,-0.112862,0.017885,-0.176717,21.972891,49.046993,29.719231,22.184754,48.919719,30.000000,22.481356,48.775332,29.820794,0.000000,0.000000,0.000000,0.211863,-0.127274,0.280769,0.374054,-0.260609,0.172376,-0.016717,0.312906
42.980,DOCKING,0.374054,0.211863,-0.127274,0.280769,-0.260609,0.172376,-0.016717,21.734103,49.155639,29.727440,21.941833,49.028938,30.000000,22.234290,48.887334,29.820494,0.000000,0.000000,0.000000,0.207731,-0.126700,0.272560,0.365368,-0.082655,0.011475,-0.164184,0.184173
43.022,DOCKING,0.365368,0.207731,-0.126700,0.272560,-0.082655,0.011475,-0.164184,21.503314,49.256284,29.727649,21.699427,49.137926,30.000000,21.745009,49.107950,29.818256,0.000000,0.000000,0.000000,0.196113,-0.118358,0.272351,0.355871,-0.232355,0.166844,-0.004184,0.286083
43.081,DOCKING,0.355871,0.196113,-0.118358,0.272351,-0.232355,0.166844,-0.004184,21.265233,49.364929,29.735563,21.457823,49.246553,30.000000,21.745009,49.107950,29.818256,0.000000,0.000000,0.000000,0.192590,-0.118377,0.264437,0.347895,-0.070458,-0.000371,-0.158274,0.173248
43.140,DOCKING,0.339350,0.181530,-0.110603,0.264523,-0.221205,0.155469,0.001726,21.035152,49.465575,29.735477,21.216682,49.354972,30.000000,21.258629,49.327054,29.816197,0.000000,0.000000,0.000000,0.181530,-0.110603,0.264523,0.339350,-0.221205,0.155469,0.001726,0.270380
43.180,DOCKING,0.339350,0.181530,-0.110603,0.264523,-0.221205,0.155469,0.001726,20.797225,49.574097,29.742803,20.976290,49.463053,30.000000,21.258629,49.327054,29.816197,0.000000,0.000000,0.000000,0.179066,-0.111044,0.257197,0.332484,-0.049279,-0.008808,-0.146533,0.154848
43.220,DOCKING,0.332484,0.179066,-0.111044,0.257197,-0.049279,-0.008808,-0.146533,20.567297,49.674619,29.742130,20.976290,49.463053,30.000000,21.017567,49.434963,29.814343,0.000000,0.000000,0.000000,0.408993,-0.211566,0.257870,0.527762,-0.209279,0.151192,0.013467,0.258530
43.281,DOCKING,0.325264,0.168983,-0.103656,0.257870,-0.201654,0.147764,0.013467,20.330138,49.783055,29.749325,20.496940,49.678573,30.000000,20.775134,49.544883,29.814463,0.000000,0.000000,0.000000,0.166802,-0.104482,0.250675,0.318712,-0.043621,-0.016521,-0.143908,0.151279
43.320,DOCKING,0.318712,0.166802,-0.104482,0.250675,-0.043621,-0.016521,-0.143908,20.100978,49.883490,29.748521,20.257953,49.786023,30.000000,20.535195,49.652208,29.812653,0.000000,0.000000,0.000000,0.156975,-0.097467,0.251479,0.312062,-0.196539,0.140295,0.016092,0.242010
43.380,DOCKING,0.312062,0.156975,-0.097467,0.251479,-0.196539,0.140295,0.016092,19.863819,49.991749,29.755118,19.863819,49.991749,29.955118,20.293862,49.761548,29.812812,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000
43.420,COMPLETED,0.200000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,19.621188,50.104547,29.761500,19.621188,50.104547,29.961500,19.863819,49.991749,29.755118,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000
43.481,COMPLETED,0.200000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,19.373084,50.221885,29.767668,19.621188,50.104547,29.961500,19.621188,50.104547,29.761500,0.000000,0.000000,0.000000,0.248104,-0.117337,0.193833,0.335998,0.109442,-0.090785,0.004299,0.142261
43.540,COMPLETED,0.200000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,19.119508,50.343761,29.773620,19.119508,50.343761,29.973620,19.119508,50.343761,29.773620,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000
43.580,COMPLETED,0.200000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,18.860461,50.470177,29.779357,18.860461,50.470177,29.979357,19.119508,50.343761,29.773620,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000
43.621,COMPLETED,0.200000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,18.595941,50.601133,29.784880,18.860461,50.470177,29.979357,18.860461,50.470177,29.779357,0.000000,0.000000,0.000000,0.264520,-0.130955,0.194477,0.353471,0.109442,-0.090785,0.004299,0.142261
43.681,COMPLETED,0.200000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,18.325949,50.736627,29.790187,18.325949,50.736627,29.990187,18.595941,50.601133,29.784880,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000
43.720,COMPLETED,0.200000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,18.050484,50.876661,29.795280,18.050484,50.876661,29.995280,18.050484,50.876661,29.795280,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000
43.780,COMPLETED,0.200000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,17.769548,51.021234,29.800158,17.769548,51.021234,30.000158,18.050484,50.876661,29.795280,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000
43.821,COMPLETED,0.200000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,17.483140,51.170347,29.804821,17.483140,51.170347,30.004821,17.769548,51.021234,29.800158,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000
43.880,COMPLETED,0.200000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,17.191259,51.323998,29.809268,17.191259,51.323998,30.009268,17.483140,51.170347,29.804821,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000
43.920,COMPLETED,0.200000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,16.893907,51.482189,29.813501,16.893907,51.482189,30.013501,17.191259,51.323998,29.809268,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000
43.980,COMPLETED,0.200000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,16.591082,51.644919,29.817519,16.591082,51.644919,30.017519,16.893907,51.482189,29.813501,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000
44.020,COMPLETED,0.200000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,16.282785,51.812189,29.821322,16.282785,51.812189,30.021322,16.591082,51.644919,29.817519,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000
44.081,COMPLETED,0.200000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,15.969017,51.983998,29.824910,15.969017,51.983998,30.024910,16.282785,51.812189,29.821322,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000
